turbine_id,model,horizon,mae,rmse
1,catboost_direct_missing,3,0.17373568980593385,0.23292581445847993
1,catboost_direct_missing,4,0.21198224241311261,0.2737915585981191
1,catboost_direct_missing,5,0.2262072990864152,0.2843724609411681
1,catboost_direct_missing,6,0.24315287128188295,0.3013028010846957
1,catboost_direct_missing,7,0.29110227120233084,0.3279326950692603
1,catboost_direct_missing,8,0.29860472659597953,0.3367085953654296
1,catboost_direct_missing,9,0.27973168642525736,0.3167651754537446
1,catboost_direct_missing,10,0.29648405963670404,0.331339353181799
1,catboost_direct_missing,11,0.32130588870209265,0.3558010412692917
1,catboost_direct_missing,12,0.3290144468442383,0.36723549399268224
1,catboost_direct_missing,13,0.362457417446051,0.38326768862891425
1,catboost_direct_missing,14,0.36684072373725746,0.39035844726950286
1,catboost_direct_missing,15,0.3603688626073153,0.38864770136754495
1,catboost_direct_missing,16,0.3460643245550526,0.3827977963663857
1,catboost_direct_missing,17,0.3545812038221173,0.3917877031460363
1,catboost_direct_missing,18,0.3201611801073861,0.3641189803712971
1,catboost_direct_missing,19,0.27451318841433564,0.3307424485567009
1,catboost_direct_missing,20,0.3315030921007208,0.3640057343337918
1,catboost_direct_missing,21,0.3049946167097425,0.34521627125902743
1,catboost_direct_missing,22,0.2962098301746871,0.33588633900314263
1,catboost_direct_missing,23,0.29166849667496036,0.3396434906937532
1,catboost_direct_missing,24,0.31802805823369046,0.36311836423948574
1,catboost_direct_missing,25,0.32330078600130224,0.3626428640186422
1,catboost_direct_missing,26,0.31376038577465104,0.3501422604338315
1,catboost_direct_missing,27,0.29519300287274974,0.34536540237092844
1,catboost_direct_missing,28,0.324239399686821,0.3658259594554143
1,catboost_direct_missing,29,0.29706888199034615,0.3287024331361687
1,catboost_direct_missing,30,0.307436806892193,0.3449131353356951
1,catboost_direct_missing,31,0.33192374553673887,0.3522309043269504
1,catboost_direct_missing,32,0.3160786344063403,0.3475277529499044
1,catboost_direct_missing,33,0.30302489564935936,0.3399731538350259
1,catboost_direct_missing,34,0.3289906346460979,0.3577953667119418
1,catboost_direct_missing,35,0.3613893964203567,0.3889236719875569
1,catboost_direct_missing,36,0.36363162672024585,0.3913934220728263
1,catboost_direct_missing,37,0.36738111928363876,0.3974666901136957
1,catboost_direct_missing,38,0.3815181063894267,0.40758758501832515
1,catboost_direct_missing,39,0.3583829215662059,0.38885690394098066
1,catboost_direct_missing,40,0.3410913470946831,0.37558427109609405
1,catboost_direct_missing,41,0.341358787701236,0.3740634198564557
1,catboost_direct_missing,42,0.31701732546460754,0.3598088846850006
1,catboost_direct_missing,43,0.27906098715282107,0.33060438583523616
1,catboost_direct_missing,44,0.3173548741497199,0.3491878798589991
1,catboost_direct_missing,45,0.2870281339337631,0.32909399047612864
1,catboost_direct_missing,46,0.2952509393822182,0.33560849005223686
1,catboost_direct_missing,47,0.27881480393688524,0.3290697923616442
1,catboost_direct_missing,48,0.30852822092972393,0.3584494023287416
1,context_mean,1,0.30538326719576714,0.36128280684517095
1,context_mean,2,0.2978693783068783,0.3476013736086547
1,context_mean,3,0.27849173280423284,0.3314321257147345
1,context_mean,4,0.3136881613756614,0.3592972865344106
1,context_mean,5,0.28163260582010585,0.3241345021322821
1,context_mean,6,0.2955922619047619,0.3346936706335164
1,context_mean,7,0.2973806216931216,0.3277887420628715
1,context_mean,8,0.2787807539682539,0.3201693290088457
1,context_mean,9,0.2603455687830688,0.31733163401831355
1,context_mean,10,0.30050496031746027,0.3497048481328782
1,context_mean,11,0.3067040343915345,0.35653524007112913
1,context_mean,12,0.3032027116402116,0.3551354331990255
1,context_mean,13,0.3205446428571429,0.36294970097421086
1,context_mean,14,0.3235400132275133,0.3725260143678984
1,context_mean,15,0.3082119708994709,0.3728929942660747
1,context_mean,16,0.2998720238095239,0.37539740081855316
1,context_mean,17,0.3149996693121694,0.3801687522539898
1,context_mean,18,0.30985019841269845,0.3776898674977412
1,context_mean,19,0.2846564153439154,0.33932430522218376
1,context_mean,20,0.3083964947089947,0.3532011594975673
1,context_mean,21,0.2743693783068783,0.3449699744568725
1,context_mean,22,0.2822179232804232,0.3422659552373238
1,context_mean,23,0.2626306216931217,0.34115279266287446
1,context_mean,24,0.30374107142857143,0.35995815451716967
1,context_mean,25,0.3044685846560847,0.3626307551516968
1,context_mean,26,0.30507969576719574,0.3527605635543376
1,context_mean,27,0.28217493386243386,0.3332785285447362
1,context_mean,28,0.31038723544973545,0.35204592063315715
1,context_mean,29,0.27999834656084654,0.3164832415520619
1,context_mean,30,0.290426917989418,0.3256948950629612
1,context_mean,31,0.28932771164021165,0.3178981099674343
1,context_mean,32,0.27549503968253963,0.31336108840241633
1,context_mean,33,0.263786044973545,0.315767760969362
1,context_mean,34,0.2993416005291006,0.34977002363264076
1,context_mean,35,0.32003869047619043,0.3707730730848008
1,context_mean,36,0.3091703042328042,0.3616275485828744
1,context_mean,37,0.3184037698412699,0.36163534869872815
1,context_mean,38,0.31889186507936507,0.37001618813896253
1,context_mean,39,0.30349305555555556,0.36548759407799797
1,context_mean,40,0.29710548941798953,0.36753890181012766
1,context_mean,41,0.31419874338624343,0.3723003527759918
1,context_mean,42,0.3072992724867725,0.3668774838702358
1,context_mean,43,0.27563921957671955,0.3299776039723546
1,context_mean,44,0.3032926587301587,0.34945235844858186
1,context_mean,45,0.25628141534391535,0.3322379584793902
1,context_mean,46,0.27810813492063496,0.33622414764063185
1,context_mean,47,0.26174834656084656,0.3375460968400357
1,context_mean,48,0.29048908730158723,0.35106900677558794
1,persistence,1,0.10033333333333333,0.1623667544879892
1,persistence,2,0.12983333333333336,0.19761143129327766
1,persistence,3,0.15572222222222223,0.24989534846648345
1,persistence,4,0.1866111111111111,0.30054657000328705
1,persistence,5,0.21333333333333335,0.3314639246333352
1,persistence,6,0.23511111111111102,0.37247222118643364
1,persistence,7,0.2786666666666667,0.41773995100620515
1,persistence,8,0.28205555555555545,0.41867416394561
1,persistence,9,0.2839999999999999,0.398741306650853
1,persistence,10,0.29488888888888887,0.41917069801463225
1,persistence,11,0.3039444444444444,0.43967801771211995
1,persistence,12,0.32161111111111107,0.4617187094613632
1,persistence,13,0.34538888888888886,0.48063682678219666
1,persistence,14,0.3773333333333333,0.5093710719003277
1,persistence,15,0.3760555555555556,0.5107270598173056
1,persistence,16,0.3766666666666667,0.5079092949059427
1,persistence,17,0.35111111111111115,0.4954010720842479
1,persistence,18,0.3676666666666667,0.5023229372956538
1,persistence,19,0.38166666666666665,0.5005147350478305
1,persistence,20,0.39872222222222226,0.5177806091958825
1,persistence,21,0.4316111111111112,0.5491403214048234
1,persistence,22,0.40950000000000003,0.5406516130251223
1,persistence,23,0.3917222222222222,0.5177469888318468
1,persistence,24,0.4100555555555555,0.5260206128900132
1,persistence,25,0.4218888888888889,0.5480455171688652
1,persistence,26,0.41350000000000003,0.5427127505685025
1,persistence,27,0.3996111111111112,0.5175640057036425
1,persistence,28,0.40977777777777785,0.5194291738694186
1,persistence,29,0.37694444444444447,0.5072988563259626
1,persistence,30,0.36811111111111117,0.49182125629963186
1,persistence,31,0.3647222222222223,0.49098606376842796
1,persistence,32,0.3555,0.4710664614585835
1,persistence,33,0.3403333333333333,0.4359398106602774
1,persistence,34,0.34088888888888896,0.443305972422192
1,persistence,35,0.32883333333333326,0.44093996819924997
1,persistence,36,0.3010555555555555,0.4181700655280142
1,persistence,37,0.31699999999999995,0.42931728748483133
1,persistence,38,0.33222222222222225,0.45022093341923686
1,persistence,39,0.33272222222222225,0.444783655275236
1,persistence,40,0.3477222222222222,0.4529973223696517
1,persistence,41,0.35594444444444445,0.460796914373671
1,persistence,42,0.3587777777777778,0.46231062188869415
1,persistence,43,0.35144444444444445,0.43140446777335867
1,persistence,44,0.3236666666666667,0.4123114608408803
1,persistence,45,0.3667777777777778,0.4592542263762463
1,persistence,46,0.38805555555555554,0.4930454302559717
1,persistence,47,0.3732777777777778,0.4793119103542154
1,persistence,48,0.38350000000000006,0.48981222781645467
1,sarimax,1,0.10681604311132799,0.1538144597056517
1,sarimax,2,0.13553542136564947,0.17813461944363532
1,sarimax,3,0.17422113044283832,0.2192049543795017
1,sarimax,4,0.2084927891147642,0.2697819950829992
1,sarimax,5,0.21733233967014526,0.2771888834683628
1,sarimax,6,0.24853948327550276,0.3098326853067414
1,sarimax,7,0.2809392571536686,0.3384474969654218
1,sarimax,8,0.2881212565424874,0.3371257322999741
1,sarimax,9,0.28306545574862557,0.32002352030717524
1,sarimax,10,0.30470685343029846,0.3442045472383263
1,sarimax,11,0.3287247293965552,0.36695941311893177
1,sarimax,12,0.3333151317113027,0.3770836098711794
1,sarimax,13,0.3591423459518122,0.3858731870948214
1,sarimax,14,0.36066801954865374,0.3903858183509292
1,sarimax,15,0.3559222106805006,0.38593857987574076
1,sarimax,16,0.354375061140255,0.38541135565304574
1,sarimax,17,0.3358057933518396,0.377852552305842
1,sarimax,18,0.3267389844808461,0.37207481946075177
1,sarimax,19,0.2762602211322546,0.33709322835713784
1,sarimax,20,0.31725016665863376,0.35487555954473815
1,sarimax,21,0.3080436951653596,0.3479025338472878
1,sarimax,22,0.30419268153861545,0.3463615660522468
1,sarimax,23,0.3041160054692068,0.3441378398903623
1,sarimax,24,0.3270702176907605,0.36639809640417426
1,sarimax,25,0.31302123807107485,0.35138526306825807
1,sarimax,26,0.30952505910308886,0.3406756007007002
1,sarimax,27,0.2914511648497402,0.3333253241661094
1,sarimax,28,0.3143571382938418,0.346725226100934
1,sarimax,29,0.29506523976603444,0.3241398470790509
1,sarimax,30,0.29694043598167785,0.3370260129270629
1,sarimax,31,0.32565249997418083,0.3474700650496288
1,sarimax,32,0.31847721421848063,0.3495393993685824
1,sarimax,33,0.30787819780767683,0.3438715909131322
1,sarimax,34,0.33979220342829997,0.36616862356626734
1,sarimax,35,0.37739160989306886,0.39552663628150864
1,sarimax,36,0.3621886836059559,0.39291705457471565
1,sarimax,37,0.37178880476639037,0.39277477973474284
1,sarimax,38,0.3704745247963504,0.3902362840335408
1,sarimax,39,0.3608728389719213,0.3808893788820274
1,sarimax,40,0.3580788322213055,0.38165145544640977
1,sarimax,41,0.3463537270814518,0.3760704123794454
1,sarimax,42,0.32733861886394944,0.3668623984275918
1,sarimax,43,0.27506888405097085,0.3276831099385164
1,sarimax,44,0.3115066729809394,0.3459315547428651
1,sarimax,45,0.29087654819597136,0.33005998838797324
1,sarimax,46,0.29757049689015813,0.33978623723113854
1,sarimax,47,0.302126278573955,0.34093628603048143
1,sarimax,48,0.32311987702538986,0.35799882285941337
1,sarimax_direct_missing,1,0.10687122990545371,0.15360738920802994
1,sarimax_direct_missing,2,0.135336802695739,0.17762642775918705
1,sarimax_direct_missing,3,0.17401046892031247,0.2184036899224336
1,sarimax_direct_missing,4,0.20880073884540568,0.26945779011706267
1,sarimax_direct_missing,5,0.2157483948891166,0.2756075954318665
1,sarimax_direct_missing,6,0.24754444401348366,0.30803154573968433
1,sarimax_direct_missing,7,0.2792767791510223,0.3351218888429845
1,sarimax_direct_missing,8,0.2849445416463403,0.3335395832178564
1,sarimax_direct_missing,9,0.279925923611749,0.31722380637205383
1,sarimax_direct_missing,10,0.30244543242413197,0.34180657187701047
1,sarimax_direct_missing,11,0.32648240415096585,0.364503381805705
1,sarimax_direct_missing,12,0.33013717695812717,0.3742735872513302
1,sarimax_direct_missing,13,0.3571088530936673,0.3833019027992217
1,sarimax_direct_missing,14,0.35902028278194004,0.3881625208321242
1,sarimax_direct_missing,15,0.35395425307350564,0.3839248799431076
1,sarimax_direct_missing,16,0.3523730461200479,0.38345265544482615
1,sarimax_direct_missing,17,0.33508073324439075,0.3764279841640362
1,sarimax_direct_missing,18,0.3250359000056727,0.3705757600434402
1,sarimax_direct_missing,19,0.27478433146439346,0.3350771942610946
1,sarimax_direct_missing,20,0.31595635521191884,0.3531099520137093
1,sarimax_direct_missing,21,0.3062970476096523,0.3458603524728016
1,sarimax_direct_missing,22,0.30098469519466736,0.3437995840493041
1,sarimax_direct_missing,23,0.30073088494695127,0.3420314596080155
1,sarimax_direct_missing,24,0.324166349977277,0.3645723401054775
1,sarimax_direct_missing,25,0.3097436946271405,0.349038887218189
1,sarimax_direct_missing,26,0.3060710896725764,0.3378528288067842
1,sarimax_direct_missing,27,0.2881368580116824,0.330250004631643
1,sarimax_direct_missing,28,0.3119421344176335,0.3442410843671168
1,sarimax_direct_missing,29,0.2913763002854221,0.3199928310326202
1,sarimax_direct_missing,30,0.2936089301507775,0.3330712215358032
1,sarimax_direct_missing,31,0.3198971577974036,0.34167992065275915
1,sarimax_direct_missing,32,0.3130695666243468,0.34403115262826317
1,sarimax_direct_missing,33,0.3038672426702409,0.33975777287767245
1,sarimax_direct_missing,34,0.33566344819103494,0.36270719772165766
1,sarimax_direct_missing,35,0.37305927927030036,0.39261332699898455
1,sarimax_direct_missing,36,0.3588581261194935,0.38994401063277473
1,sarimax_direct_missing,37,0.3690041917599191,0.39024714355101964
1,sarimax_direct_missing,38,0.3684048641658782,0.3886051558916698
1,sarimax_direct_missing,39,0.3584798538846081,0.3794601008069665
1,sarimax_direct_missing,40,0.3557117640941902,0.3801273889130398
1,sarimax_direct_missing,41,0.34501537359170853,0.374931955644506
1,sarimax_direct_missing,42,0.3259360427659006,0.3657389688793791
1,sarimax_direct_missing,43,0.2732506032008716,0.32642396199818446
1,sarimax_direct_missing,44,0.3107507314482796,0.3450410633369928
1,sarimax_direct_missing,45,0.28938594349148156,0.32875509761602933
1,sarimax_direct_missing,46,0.2953570499355854,0.33736406164310523
1,sarimax_direct_missing,47,0.2984644292595258,0.33870433053033067
1,sarimax_direct_missing,48,0.31919922850766047,0.3561577561607936
2,catboost,1,0.19608012987881604,0.22361415843825241
2,catboost,2,0.1943039400765662,0.22201165721830177
2,catboost,3,0.21731657105261676,0.24082989910999233
2,catboost,4,0.23641383533798124,0.2792790467035622
2,catboost,5,0.2416147472369383,0.28527688004377205
2,catboost,6,0.2861401407565409,0.32439568508343447
2,catboost,7,0.3060648630800418,0.33863166892481034
2,catboost,8,0.297438442096789,0.33074029942211647
2,catboost,9,0.27846723156438685,0.3130344187357484
2,catboost,10,0.3148879706347536,0.34364960225705726
2,catboost,11,0.33098814126554904,0.3577336628099123
2,catboost,12,0.34600561219093834,0.38059946896004154
2,catboost,13,0.3585960517336359,0.38375080326315925
2,catboost,14,0.36935187597668623,0.39357067753965347
2,catboost,15,0.3549390743772002,0.38775100845834626
2,catboost,16,0.3482438034100242,0.3870712857821939
2,catboost,17,0.34670710598431287,0.3872601122657883
2,catboost,18,0.32513567072755833,0.3768905185193188
2,catboost,19,0.293455244412961,0.3443229567619892
2,catboost,20,0.3420572150739217,0.3763359465267421
2,catboost,21,0.31074071287639227,0.3519459901878035
2,catboost,22,0.3057393324004714,0.3460017422884186
2,catboost,23,0.3069486560236931,0.3554826767803535
2,catboost,24,0.3255839079034574,0.3716438273320708
2,catboost,25,0.3196754960208847,0.35840815560613987
2,catboost,26,0.30790282981908207,0.34382691471330207
2,catboost,27,0.29471086173784317,0.3332307901172969
2,catboost,28,0.3114225728400132,0.34298302845373824
2,catboost,29,0.295528855029607,0.319984374984229
2,catboost,30,0.2969777319539543,0.3351214151604518
2,catboost,31,0.3158395007849514,0.3374079633041966
2,catboost,32,0.30158902630115547,0.33333304502988587
2,catboost,33,0.29142155284746757,0.3288911574756824
2,catboost,34,0.3340554903393861,0.3610104052374391
2,catboost,35,0.35064794817793926,0.3798219536643044
2,catboost,36,0.35672230770588154,0.3909393040380848
2,catboost,37,0.3655397337008429,0.3936799110713944
2,catboost,38,0.3783181887572795,0.4030746513677247
2,catboost,39,0.3571641278604259,0.3912808155296651
2,catboost,40,0.35035819510464355,0.389819628452081
2,catboost,41,0.3540703911657067,0.39431397451184547
2,catboost,42,0.3310371152424802,0.38001327064724694
2,catboost,43,0.29715045548643804,0.3474496540589016
2,catboost,44,0.3443388321846434,0.3806647373692603
2,catboost,45,0.29419024487062617,0.34283184664472205
2,catboost,46,0.3024778315097628,0.34621816634077
2,catboost,47,0.30374118806185085,0.3556930180291506
2,catboost,48,0.3160079075545083,0.36403260833330925
2,catboost_direct,1,0.09725831532265408,0.15527483457524693
2,catboost_direct,2,0.14282856778434275,0.19130222607307729
2,catboost_direct,3,0.1927940826828303,0.25294492233879207
2,catboost_direct,4,0.2144188586853809,0.27756150988817496
2,catboost_direct,5,0.23810983489702026,0.28091124936682643
2,catboost_direct,6,0.24650618451040088,0.307275739208514
2,catboost_direct,7,0.29364031315328226,0.33270977845882865
2,catboost_direct,8,0.2938810387273537,0.330942621686808
2,catboost_direct,9,0.2592868915483069,0.29982419171741953
2,catboost_direct,10,0.2966437232205392,0.33219716206217315
2,catboost_direct,11,0.30068225557333644,0.33274772430362975
2,catboost_direct,12,0.3221643147705631,0.3615175665655103
2,catboost_direct,13,0.3520278138158498,0.37550933624825134
2,catboost_direct,14,0.3584417392988136,0.38095066187909915
2,catboost_direct,15,0.343653094214316,0.379135157834908
2,catboost_direct,16,0.3340104074423547,0.3761841731991307
2,catboost_direct,17,0.3298766733144934,0.3711444898841686
2,catboost_direct,18,0.31356961739112194,0.36377152213293507
2,catboost_direct,19,0.28837575940277554,0.33366485689746833
2,catboost_direct,20,0.33384104362054373,0.365694211171626
2,catboost_direct,21,0.3099044571980857,0.34685188150950397
2,catboost_direct,22,0.2956128091350911,0.33757347624955114
2,catboost_direct,23,0.2912442274778232,0.3419344254632454
2,catboost_direct,24,0.3080781803170221,0.35146286919685776
2,catboost_direct,25,0.3019678176900376,0.3409041855340935
2,catboost_direct,26,0.2882749129007517,0.32812864523669594
2,catboost_direct,27,0.2890164390920198,0.3295417240056589
2,catboost_direct,28,0.3084532766044594,0.3392062095983436
2,catboost_direct,29,0.2905885045016167,0.3149856878001052
2,catboost_direct,30,0.29272716925129083,0.3284164202145263
2,catboost_direct,31,0.3122964613119961,0.3354054752736552
2,catboost_direct,32,0.2920415900012607,0.32550976003790505
2,catboost_direct,33,0.2922782610608199,0.3301833798127929
2,catboost_direct,34,0.33347850125276296,0.35869607207756254
2,catboost_direct,35,0.3349638191745863,0.3635691436202401
2,catboost_direct,36,0.3374642110339019,0.373377893478117
2,catboost_direct,37,0.3647881301542465,0.39419228556435
2,catboost_direct,38,0.3695282471136981,0.3930650834557539
2,catboost_direct,39,0.35508727821085395,0.3856276514826466
2,catboost_direct,40,0.33185993966287614,0.37183705770832876
2,catboost_direct,41,0.3395385147596432,0.377660484877659
2,catboost_direct,42,0.31629691900093665,0.36290830059536433
2,catboost_direct,43,0.28830036951605253,0.3349253661614013
2,catboost_direct,44,0.32148076766404327,0.3548714958997556
2,catboost_direct,45,0.2791776362944743,0.32136103425182333
2,catboost_direct,46,0.28971481957677786,0.3313521031992585
2,catboost_direct,47,0.2849213946679389,0.3353555030260308
2,catboost_direct,48,0.30219273127589064,0.34765957077333187
2,catboost_direct_missing,1,0.09917741658822905,0.15464472925967565
2,catboost_direct_missing,2,0.14511092847117857,0.1980415951694151
2,catboost_direct_missing,3,0.19072031891641886,0.2526442719094514
2,catboost_direct_missing,4,0.20434636903969086,0.27264440977987725
2,catboost_direct_missing,5,0.23071092524898765,0.27749473254570656
2,catboost_direct_missing,6,0.24933263607681433,0.3078107279465323
2,catboost_direct_missing,7,0.2910528193549042,0.3342998804957874
2,catboost_direct_missing,8,0.29525785189867426,0.3307330438163623
2,catboost_direct_missing,9,0.27201189994913016,0.3114665376865155
2,catboost_direct_missing,10,0.2977455042591449,0.33187885879359474
2,catboost_direct_missing,11,0.30489515547799934,0.3351216066203347
2,catboost_direct_missing,12,0.3246848006644176,0.3634398082746791
2,catboost_direct_missing,13,0.353171799018183,0.3756350357286396
2,catboost_direct_missing,14,0.36250846520606916,0.3857321955987559
2,catboost_direct_missing,15,0.3469629514413794,0.3779362237741033
2,catboost_direct_missing,16,0.3396160630510909,0.37794753496013006
2,catboost_direct_missing,17,0.33325081859472866,0.37608200678715337
2,catboost_direct_missing,18,0.3154706109648825,0.3629238134088994
2,catboost_direct_missing,19,0.2904826485394864,0.3358322017109897
2,catboost_direct_missing,20,0.346526836258314,0.37868977294223305
2,catboost_direct_missing,21,0.3100013147554449,0.3486305713775201
2,catboost_direct_missing,22,0.30567950720697923,0.34735157279157375
2,catboost_direct_missing,23,0.29177950501083744,0.3425921621462659
2,catboost_direct_missing,24,0.31785822970558525,0.3681821380831004
2,catboost_direct_missing,25,0.2995250121972995,0.3436910909581507
2,catboost_direct_missing,26,0.2990453669785932,0.34563597093950954
2,catboost_direct_missing,27,0.2959096982933863,0.3360415768162347
2,catboost_direct_missing,28,0.3053279459001716,0.337250685066124
2,catboost_direct_missing,29,0.2946806157805918,0.32136772827430854
2,catboost_direct_missing,30,0.29249780953410015,0.32884407276444066
2,catboost_direct_missing,31,0.3149431588737365,0.3353149151344517
2,catboost_direct_missing,32,0.2990645270209933,0.3348985008862359
2,catboost_direct_missing,33,0.2951711131478939,0.33370667906488355
2,catboost_direct_missing,34,0.3410037039683633,0.36720668581626886
2,catboost_direct_missing,35,0.344665534659337,0.3701189288138909
2,catboost_direct_missing,36,0.34607617561176673,0.3787561921108804
2,catboost_direct_missing,37,0.3677992578577865,0.39901434434692434
2,catboost_direct_missing,38,0.3845976663739733,0.4070611186861633
2,catboost_direct_missing,39,0.3469663026210726,0.3777527421607229
2,catboost_direct_missing,40,0.3350661907729151,0.37385592410266943
2,catboost_direct_missing,41,0.3362730766472886,0.37773943523693243
2,catboost_direct_missing,42,0.31877077394875836,0.3649771750218746
2,catboost_direct_missing,43,0.28991285480492623,0.33667686202287284
2,catboost_direct_missing,44,0.3322426650010485,0.3703548145875728
2,catboost_direct_missing,45,0.2846387548698464,0.32994597230229866
2,catboost_direct_missing,46,0.2864964959144059,0.33294298520025817
2,catboost_direct_missing,47,0.28994572215996567,0.34269047389772556
2,catboost_direct_missing,48,0.30673791350368534,0.3516284552453568
2,context_mean,1,0.30243882275132267,0.3565832093249152
2,context_mean,2,0.2905863095238095,0.34035200529645326
2,context_mean,3,0.2776266534391534,0.32657980749930554
2,context_mean,4,0.3039467592592592,0.3454814364259833
2,context_mean,5,0.2837867063492063,0.31912560532084877
2,context_mean,6,0.2946749338624339,0.33646359103375145
2,context_mean,7,0.299557208994709,0.3306985269516813
2,context_mean,8,0.2728607804232803,0.31406232227254155
2,context_mean,9,0.25734887566137565,0.3088501961114235
